ID,Name,Polymer_SMILES,Monomer_SMILES_1,Monomer_SMILES_2,Egc,Egb,Eib,CED,Ei,Eea,nc,ne,Xc,Xe,epse_6.0,epsc,epse_3.0,epse_1.78,epse_15.0,epse_4.0,epse_5.0,epse_2.0,epse_9.0,epse_7.0,epsb,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Cp,Td,Tg,Tm,rho,LOI,SELFIES
P330058,poly(N-vinyl-7H-benzo[c]carbazole),*CC(*)n1c2ccccc2c2c1ccc1ccccc21,C=Cn1c2ccccc2c2c1ccc1ccccc21,,3.5146718,3.3297377,3.8892064,99.28367,5.0638175,1.5067203,1.8403233,1.5713538,21.09052,22.463911,2.8204541,3.841879,3.0017,3.226271,2.4697826,2.9137006,2.8601985,3.1742196,2.6920247,2.7828305,2.1790562,37.802494,46.298363,1522.1656,3.5882506,29.041813,43.526634,7.663259,2.707047,36.556458,1.1379132,675.4631,442.63663,550.22656,1.1463965,22.746418,
P330061,poly[1-(chlorosulfonyl)ethene],ClS(=O)(=O)C(*)C*,ClS(=O)(=O)C=C,,4.920816,4.2459645,3.4529786,139.51279,7.1203265,2.0781496,1.8346088,1.5655524,43.24691,38.019154,3.4985187,4.2752266,3.8318484,3.9893906,2.541655,3.7216604,3.6104422,3.958959,3.1150217,3.3717039,16.186888,24.49105,33.533783,923.75354,6.058485,48.669617,51.48089,11.920757,4.0740843,36.46675,1.2780062,618.4494,411.06592,533.8601,1.344132,31.60373,
P330062,poly[9-(pent-4-enyl)-9H-carbazole],*CC(*)CCCn1c2ccccc2c2ccccc12,C=CCCCn1c2ccccc2c2ccccc12,,4.02257,3.8828733,3.9675465,99.51708,5.417931,1.3770306,1.7863458,1.5431812,15.735813,18.853033,2.7838175,3.6792579,2.9300337,3.0927207,2.42115,2.8624957,2.8204763,3.053905,2.6410947,2.7379339,3.5799723,43.168995,48.705574,1490.1707,5.126847,41.926678,54.45325,10.671862,3.6223328,42.974514,1.1643173,637.1894,406.80545,510.3984,1.0727962,20.392864,
P330063,"poly(2,3-dibromopropiononitrile)",*C=C(*)C#N,BrCC(Br)C#N,,2.5571697,2.0674324,3.0623305,116.196976,5.2962275,2.2902815,2.0840302,1.6898094,48.034195,45.042046,4.246132,5.3258505,4.755658,5.081846,2.9340358,4.5600605,4.395811,5.0184317,3.7605948,4.0783134,20.757082,18.335289,30.565155,1037.9656,22.464231,243.02057,234.37181,52.436836,16.497828,153.00887,1.472948,616.2887,365.5147,515.33685,1.2709098,31.169388,
P330064,poly[9-(hex-5-enyl)-9H-carbazole],*CC(*)CCCCn1c2ccccc2c2ccccc12,C=CCCCCn1c2ccccc2c2ccccc12,,4.0348134,3.897428,3.9735227,98.06006,5.408928,1.3414009,1.7839917,1.5416616,14.295666,17.724937,2.763956,3.6663423,2.9051762,3.0702624,2.4156103,2.8372738,2.7973213,3.0308254,2.6267753,2.7198343,3.553609,41.49808,46.592323,1442.7113,7.2177677,63.38612,74.91235,15.440095,5.137299,56.25626,1.1676729,630.379,398.4922,504.2636,1.053874,19.48235,
P330065,"poly[butyl (1,2-dibromoethyl) ether]",CCCCOC(*)=C*,CCCCOC(Br)CBr,,4.5558996,4.2003646,3.813484,91.3183,6.1608863,1.2922602,1.8075508,1.5432526,34.170174,36.57406,3.0724683,3.9669356,3.4006166,3.5768068,2.3974245,3.2782028,3.1734822,3.5434825,2.7784379,2.9673374,57.901245,0.0001,0.0001,0.0001,12.650872,103.72989,97.52674,24.595427,8.547359,63.913773,1.5685604,593.58813,286.04694,400.50665,1.0265207,19.226183,
P330066,"poly(2,3-dibromo-1-propanol)",OCC(*)=C*,OCC(Br)CBr,,4.069825,3.6965299,3.6385882,95.70044,5.913756,1.5268791,1.8771218,1.5837164,26.563019,29.93818,3.3308156,4.286181,3.6902282,3.9118955,2.5437052,3.56724,3.4427936,3.8734424,3.0115752,3.2211106,43.64289,2.725319,8.53936,258.38098,24.056503,267.66147,264.98724,57.625637,17.825289,173.44006,1.4384865,579.2142,316.96533,431.5492,1.0317557,19.083328,
P330066,poly(prop-2-yn-1-ol),OCC(*)=C*,OCC#C,,4.069825,3.6965299,3.6385882,95.70044,5.913756,1.5268791,1.8771218,1.5837164,26.563019,29.93818,3.3308156,4.286181,3.6902282,3.9118955,2.5437052,3.56724,3.4427936,3.8734424,3.0115752,3.2211106,43.64289,2.725319,8.53936,258.38098,24.056503,267.66147,264.98724,57.625637,17.825289,173.44006,1.4384865,579.2142,316.96533,431.5492,1.0317557,19.083328,
P330071,poly(1-nitropropene),CC(*)C(*)[N+]([O-])=O,CC=C[N+]([O-])=O,,1.8979731,1.7591201,3.2010632,67.475655,4.215641,0.999586,1.9179983,1.6089014,28.93409,28.263702,3.8894527,4.5671167,4.3175383,4.526794,2.6784456,4.190441,4.0291553,4.481564,3.4090211,3.723446,7.734768,45.26913,50.141296,1295.47,5.6670218,42.98047,40.048878,10.328644,3.7785797,26.665384,1.2508123,560.357,375.93954,453.39832,1.1913617,24.518358,
P330072,poly(itaconic acid),OC(=O)CC(*)(C*)C(O)=O,OC(=O)CC(=C)C(O)=O,,5.4708447,5.0096564,3.722951,124.76176,7.351439,1.7740754,1.7644831,1.525693,29.072136,27.907602,3.2256627,3.9947364,3.5054765,3.6420434,2.4379067,3.412935,3.32254,3.616526,2.8945577,3.1107893,34.63697,22.218323,24.368526,617.5831,5.599131,41.450825,47.090965,10.75016,3.7426682,34.617405,1.2165501,567.9494,356.82654,454.46106,1.182026,23.58706,
P330073,poly[methyl 2-(vinyloxy)acetate],COC(=O)COC(*)C*,COC(=O)COC=C,,6.1973186,6.181169,4.270767,89.822876,7.185071,0.75637686,1.6818769,1.4779519,34.972164,35.08233,2.8673894,3.521562,3.1196191,3.192657,2.2850482,3.0422192,2.962659,3.1823795,2.5907736,2.7737837,71.44724,9.4520035,11.333683,235.98816,3.1660035,17.539293,20.85907,5.3870664,2.0959833,18.375286,1.45402,550.10315,259.22394,373.0498,1.1309091,22.002138,
P330076,poly(1-vinylpyrrolidine-2-thione),*CC(*)N1CCCC1=S,C=CN1CCCC1=S,,4.641013,4.572897,4.176011,94.750984,5.920507,1.2051502,1.7702928,1.5226622,20.753193,25.384537,3.152835,3.8169527,3.4301498,3.5355186,2.452344,3.343619,3.2534359,3.5136478,2.8534386,3.0577033,16.511696,23.319946,24.784508,808.4259,16.627232,161.72202,144.35852,35.862755,11.725322,89.37439,1.4265711,576.3882,337.22406,435.7929,0.98397046,16.675543,
P330077,poly(1-phenyl-2-vinylcylopropane),*CC(CC=C*)c1ccccc1,C=CC1CC1c1ccccc1,,3.7612066,3.3285794,3.7670913,89.46007,5.334463,1.3204107,1.8792537,1.5890597,29.918518,30.68901,3.0928943,4.060283,3.325532,3.5633533,2.543124,3.2109375,3.1415148,3.5123415,2.8926933,3.0280013,8.732274,15.894234,26.837296,1122.3488,20.379671,227.37143,236.092,49.65058,15.353748,159.64294,1.3585787,614.4784,344.77692,486.1978,1.0638212,21.000006,
P330078,"poly(1,1-diphenyl-2-vinylcylopropane)",*CC(CC=C*)(c1ccccc1)c1ccccc1,C=CC1CC1(c1ccccc1)c1ccccc1,,3.6542366,3.261365,3.76961,88.436485,5.2292714,1.3314588,1.8717798,1.5825071,33.41467,31.605343,3.0612717,3.9971743,3.2793307,3.5057826,2.5349874,3.1727095,3.103393,3.4563956,2.8737385,2.999794,4.4949713,20.711853,32.042126,1520.0131,22.270699,259.82153,274.9935,56.42239,17.134085,187.92957,1.299725,617.7157,370.50488,531.3328,1.1131126,23.765963,
P330079,"poly(2-acryloyl-2,3-dihydro-1,2-benzisothiazole-3-one)",*CC(*)C(=O)N1Sc2ccccc2C1=O,C=CC(=O)N1Sc2ccccc2C1=O,,4.379225,3.9288082,3.6738293,122.38,6.3056555,1.8817883,1.8423153,1.5767429,28.31529,28.134117,3.279582,4.1113095,3.5382724,3.7173376,2.5093672,3.4478376,3.3683944,3.6804647,2.975036,3.179997,9.993465,67.126015,61.768333,1707.4253,0.9858662,9.724367,22.768734,2.8596036,0.81949323,21.393917,1.1900436,601.2245,419.0796,509.53687,1.1966363,23.97234,
P330080,"poly(3,6-dichloro-9-vinyl-9H-carbazole)",Clc1ccc2n(C(*)C*)c3ccc(Cl)cc3c2c1,Clc1ccc2n(C=C)c3ccc(Cl)cc3c2c1,,3.795889,3.2526314,3.5941558,122.62219,5.6928115,1.9199938,2.0070314,1.6563469,29.035202,24.658737,3.2072048,4.4532843,3.4526033,3.7957692,2.6701138,3.332966,3.2617233,3.720112,3.0216217,3.147276,7.215051,54.303707,54.93653,1653.9845,1.5628743,14.889154,26.513813,4.204564,1.2464556,21.600367,1.0276439,759.12354,544.5015,672.4091,1.3134372,27.201618,
P330081,"poly(3,6-dibromo-9-vinyl-9H-carbazole)",Brc1ccc2n(C(*)C*)c3ccc(Br)cc3c2c1,Brc1ccc2n(C=C)c3ccc(Br)cc3c2c1,,3.6596842,3.184313,3.5952597,120.90535,5.6500473,2.0218942,2.080762,1.6894534,37.452557,32.902122,3.7144344,4.971866,4.129779,4.5129194,2.819576,3.9569428,3.8217854,4.432341,3.3733275,3.5989141,4.4648256,48.958427,48.902855,1618.9314,2.9798737,25.306198,37.159317,6.800887,2.1830957,30.323246,1.16398,726.48834,510.98648,645.7413,1.3623863,32.65576,
P330082,"poly(3,6-diiodo-9-vinyl-9H-carbazole)",Ic1ccc2n(C(*)C*)c3ccc(I)cc3c2c1,Ic1ccc2n(C=C)c3ccc(I)cc3c2c1,,3.4951694,2.9339027,3.4540477,129.17119,5.6527147,2.179553,2.089502,1.6979182,32.58933,27.664589,3.658233,5.0050244,4.0442104,4.452836,2.8128004,3.877633,3.750482,4.3624105,3.342607,3.552132,6.47069,66.499344,63.468254,1953.5192,1.9671254,17.294693,27.100391,4.896563,1.4995974,23.716629,1.0860518,737.2732,530.0841,665.1073,1.3539659,29.60067,
P330083,poly[(methylsulfinyl)ethene],CS(=O)C(*)C*,CS(=O)C=C,,4.7438555,4.222872,3.655738,145.32693,6.9042387,2.2052386,1.8516122,1.5707747,35.03139,32.82318,3.3422306,4.186531,3.6473222,3.8252928,2.5264578,3.540204,3.437426,3.7899818,3.0243015,3.236122,29.705822,26.719875,27.68203,651.72876,10.312534,99.279274,102.41583,22.621126,7.271042,68.48899,1.2878674,572.89014,395.1525,482.58435,1.1594431,24.118622,
P330084,polyvinyldimethylphenylsilane,C[Si](C)(C(*)C*)c1ccccc1,C[Si](C)(C=C)c1ccccc1,,4.5502872,4.323614,4.0293245,90.779144,5.8584337,1.1225736,1.780102,1.5310439,34.664326,34.580616,2.76147,3.646861,2.929633,3.1051252,2.3602276,2.8508945,2.7941394,3.0571969,2.595838,2.6986265,11.48414,25.624691,38.508453,1345.6772,30.221237,359.0524,370.61337,77.876724,23.607992,250.42566,1.3634169,628.71985,333.62555,466.38647,1.1424209,25.719402,
P330085,polyvinylbenzyldimethylsilane,C[Si](C)(Cc1ccccc1)C(*)C*,C[Si](C)(Cc1ccccc1)C=C,,4.6718745,4.4778953,4.062379,90.02287,5.970137,1.0912256,1.7743039,1.5280952,33.960686,33.68363,2.7091107,3.580234,2.8659818,3.024536,2.3469057,2.7938433,2.7468092,2.980689,2.5586264,2.655415,21.860336,22.93423,28.164246,886.2648,19.600044,207.50201,210.95164,46.362907,14.742884,143.49637,1.4027195,610.178,309.8097,429.05307,1.0773208,22.630981,
P330088,"poly[1,12-bis(isopropylcarbamoyloxy)dodeca-5,7-diyne]",CC(C)NC(=O)OCCCCC(*)=C=C=C(*)CCCCOC(=O)NC(C)C,CC(C)NC(=O)OCCCCC#CC#CCCCCOC(=O)NC(C)C,,3.8663461,3.6047337,3.6222956,98.457466,5.6751156,1.5126123,1.917299,1.6071956,16.659733,21.293468,3.888922,4.6102724,4.301414,4.519864,2.7168243,4.1789775,4.02613,4.4725537,3.4146376,3.7291236,58.318222,29.211678,30.884945,971.0394,6.1383066,44.269165,43.832775,10.987011,3.8944283,31.788223,1.3354082,558.69196,337.44403,434.93555,1.0376631,18.29448,
P330089,poly(ethenetetracarbonitrile),*C(*)(C#N)C#N,N#CC(C#N)=C(C#N)C#N,,4.263443,3.7732863,3.6589625,107.99291,6.1815095,1.7026207,1.8976678,1.5996085,50.054337,47.037666,3.6169734,4.611566,4.0286956,4.256077,2.5844052,3.879934,3.7409317,4.2157354,3.2036262,3.4705906,14.09386,30.589664,44.661835,1272.883,13.313267,127.63802,122.39398,28.856035,9.483033,82.065895,1.4437076,635.7748,387.00854,519.6094,1.2928892,31.065197,
P330090,poly(benzylprop-2-ynylamine),*C=C(*)CNCc1ccccc1,C#CCNCc1ccccc1,,3.9605896,3.6425676,3.8660312,91.046906,5.39929,1.3236482,1.8725669,1.5907906,37.93786,38.842033,3.2703881,4.1652403,3.546003,3.7588077,2.582393,3.4306278,3.3516572,3.7096965,3.006079,3.184568,5.8625803,32.71542,43.00883,1631.4009,16.989815,184.33371,190.32422,40.50994,12.60622,129.65689,1.4607785,586.043,329.22815,468.6167,1.1056283,24.194393,
P330092,poly(p-diethynylbenzene),*C=C(*)c1ccc(cc1)C#C,C#Cc1ccc(cc1)C#C,,3.364559,2.8028743,3.3617077,114.80037,5.6590905,2.1722388,1.9914846,1.6432674,38.30654,35.955196,3.4650867,4.6708856,3.8261063,4.1397533,2.644015,3.67226,3.559168,4.0746636,3.1626444,3.3588796,15.109006,22.756771,32.848335,1086.1202,17.340631,186.80035,190.08395,40.962967,12.837568,127.545685,1.3124676,651.8741,378.73828,525.73584,1.2041912,26.936964,
P330092,poly(p-diethynylbenzene),*C=C(*)c1ccc(cc1)C#C,C#Cc1ccc(cc1)C#C,,3.364559,2.8028743,3.3617077,114.80037,5.6590905,2.1722388,1.9914846,1.6432674,38.30654,35.955196,3.4650867,4.6708856,3.8261063,4.1397533,2.644015,3.67226,3.559168,4.0746636,3.1626444,3.3588796,15.109006,22.756771,32.848335,1086.1202,17.340631,186.80035,190.08395,40.962967,12.837568,127.545685,1.3124676,651.8741,378.73828,525.73584,1.2041912,26.936964,
P330093,"poly(1,3-diethynylbenzene)",*C=C(*)c1cccc(c1)C#C,C#Cc1cccc(c1)C#C,,3.329699,2.7932453,3.368666,113.84802,5.612771,2.1524909,1.9980857,1.6476824,38.311478,36.785194,3.5157154,4.718082,3.8861156,4.2027764,2.6675339,3.728785,3.6128325,4.1356835,3.2026618,3.4070585,13.098032,24.065796,34.331715,1138.9775,19.167078,213.10056,217.60489,46.333523,14.368808,146.19112,1.3400482,646.286,373.7886,515.99854,1.1964822,26.991747,
P330093,"poly(1,3-diethynylbenzene)",*C=C(*)c1cccc(c1)C#C,C#Cc1cccc(c1)C#C,,3.329699,2.7932453,3.368666,113.84802,5.612771,2.1524909,1.9980857,1.6476824,38.311478,36.785194,3.5157154,4.718082,3.8861156,4.2027764,2.6675339,3.728785,3.6128325,4.1356835,3.2026618,3.4070585,13.098032,24.065796,34.331715,1138.9775,19.167078,213.10056,217.60489,46.333523,14.368808,146.19112,1.3400482,646.286,373.7886,515.99854,1.1964822,26.991747,
P330094,"poly(2,6-diethynylpyridine)",*C=C(*)c1cccc(n1)C#C,C#Cc1cccc(n1)C#C,,3.2428796,2.710676,3.2639706,119.285286,5.6854415,2.2541819,2.0282867,1.6658413,39.960316,39.194683,3.756882,4.952238,4.1859612,4.515702,2.7455466,4.0118036,3.875193,4.446903,3.380819,3.6273243,14.576146,27.133507,38.393562,1219.2943,19.489986,217.02591,218.32695,46.972958,14.576256,145.77103,1.3875415,640.65466,370.2364,506.35858,1.2035172,28.882761,
P330095,poly[triethoxy(vinyl)silane],CCO[Si](OCC)(OCC)C(*)C*,CCO[Si](OCC)(OCC)C=C,,5.589407,5.669405,4.3166704,82.67505,6.4784756,0.7156676,1.6885924,1.4745421,36.45829,39.16177,2.7519956,3.5407193,3.00548,3.0933185,2.2508938,2.9295034,2.8466604,3.0622563,2.5071247,2.6643598,27.100157,13.007355,20.16756,678.58325,31.444496,337.6618,324.9277,74.66758,23.590311,212.23721,1.6096058,573.0989,220.11664,340.9016,1.0496731,23.1073,
P330096,poly(3-bromophenyl acetylene),Brc1cccc(c1)C(*)=C*,Brc1cccc(c1)C#C,,3.9287326,3.4048634,3.564528,116.79273,5.933726,2.0450826,2.0099158,1.6587921,47.964176,45.76494,3.52869,4.71581,3.9314816,4.2588058,2.6726186,3.7695506,3.638049,4.1883054,3.1965516,3.4171762,18.49693,33.80561,37.439053,1360.0493,10.671252,112.237366,124.26802,25.186523,7.8940315,87.57747,1.4432203,644.58075,394.90698,524.75885,1.2596476,32.392628,
P330097,poly(3-chlorophenyl acetylene),Clc1cccc(c1)C(*)=C*,Clc1cccc(c1)C#C,,4.0214515,3.4788628,3.601628,113.67794,5.9157157,1.8365812,1.9615748,1.6330774,39.168415,35.8821,3.229455,4.3809853,3.513441,3.8203294,2.60576,3.3799777,3.292848,3.7546663,3.0028465,3.1528842,15.841982,39.188793,42.231373,1427.8634,6.3221903,59.918358,75.15612,14.356492,4.602524,55.492325,1.2567515,671.1763,441.15524,571.2016,1.2154131,27.728737,
P330098,poly(3-trimethylsilylphenyl acetylene),C[Si](C)(C)c1cccc(c1)C(*)=C*,C[Si](C)(C)c1cccc(c1)C#C,,4.191214,3.874231,3.8039012,100.610115,5.849967,1.499515,1.8379456,1.564854,30.307121,31.370995,2.9432008,3.954313,3.1740785,3.391965,2.4123938,3.0712805,3.000995,3.336483,2.7279367,2.8685913,22.84834,29.084473,33.512146,970.5161,25.197739,297.1711,309.62885,64.48801,19.568817,209.93768,1.3629574,626.81085,344.35605,465.2948,1.1052842,22.280743,
P330099,poly{[3-(trimethylstannyl)phenyl]acetylene},C[Sn](C)(C)c1cccc(c1)C(*)=C*,C[Sn](C)(C)c1cccc(c1)C#C,,4.7447596,4.5031133,3.9842298,94.22398,6.1068087,1.2039905,1.8115268,1.5535367,26.25336,27.651539,2.9202132,3.8537765,3.12783,3.309401,2.435718,3.0377312,2.9745352,3.2676368,2.727448,2.855415,15.205956,29.10691,33.41742,1085.779,18.909298,213.505,226.42456,47.2038,14.450406,153.57828,1.2891357,627.15735,377.61823,500.9879,1.0505782,20.7954,
P330100,"poly(3,6,9,12-tetraoxatridec-1-ene)",COCCOCCOCCOC(*)C*,COCCOCCOCCOC=C,,5.7977433,5.9484735,4.362898,86.360596,6.675124,0.6629572,1.6156795,1.4299997,34.714184,39.641087,2.601342,3.2530553,2.8028474,2.8228426,2.2003691,2.7508688,2.6778634,2.8295546,2.3888798,2.5214453,58.622887,2.4050217,8.501728,158.52637,4.415648,22.164133,25.191307,6.9777446,2.9205837,22.436413,1.6758527,558.5229,226.12851,330.61136,1.0434916,20.009384,
P330101,poly(vinyl acetylacetate),CC(=O)CC(=O)OC(*)C*,CC(=O)CC(=O)OC=C,,5.640289,5.2393184,3.8178742,115.97475,7.3494997,1.5828762,1.7756352,1.53592,32.90886,30.489405,3.2091446,3.9499733,3.508919,3.6460474,2.4102738,3.4021332,3.3118014,3.621284,2.8722029,3.0959022,75.839035,11.061272,14.532982,259.54163,1.8908557,10.040111,13.569809,3.2143452,1.190172,12.301067,1.2627432,557.08545,302.4889,411.9494,1.2111967,23.788658,
P330111,"poly[2,6-bis(p-ethynylphenyl)-1,3,5,7-tetraoxobenzo[1,2-c:4,5-c']dipyrrolidine]",*C=C(*)c1ccc(cc1)N1C(=O)c2cc3C(=O)N(C(=O)c3cc2C1=O)c1ccc(cc1)C#C,O=C1N(C(=O)c2cc3C(=O)N(C(=O)c3cc12)c1ccc(cc1)C#C)c1ccc(cc1)C#C,,2.967453,2.436688,3.0424356,138.04036,5.7701535,2.553291,1.9584851,1.6425103,41.0812,36.402817,3.6116722,4.5944076,3.9183998,4.17265,2.6839852,3.7982388,3.7072828,4.114225,3.2689466,3.503295,5.947156,83.10369,68.01979,2293.5513,0.6306019,11.262916,24.397186,2.701524,0.6420183,22.781452,1.2227049,705.6316,499.165,636.17737,1.3034075,31.89227,
P330113,poly[(S)-methyl(1-naphthyl)(phenyl)(vinyl)silane],C[Si](C(*)C*)(c1ccccc1)c1cccc2ccccc12,C[Si](C=C)(c1ccccc1)c1cccc2ccccc12,,3.5869458,3.2966497,3.8465343,96.597885,5.213004,1.4731823,1.8488783,1.5721262,28.258001,28.54197,2.8841808,3.874054,3.0854836,3.316089,2.4377422,2.9867988,2.9251068,3.2596622,2.7088284,2.8214204,2.544343,28.727654,38.876366,1404.0491,16.40583,192.1435,205.7694,42.048607,12.882403,144.77448,1.2348256,661.0629,399.2294,538.0968,1.1728057,25.027288,
P330116,"poly{1,1-bis[(1-adamantyloxy)carbonyl]-2-vinylcyclopropane}",*CC(CC=C*)(C(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)OC12CC3CC(CC(C3)C1)C2,C=CC1CC1(C(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)OC12CC3CC(CC(C3)C1)C2,,5.1540527,5.1736603,4.1192994,93.1892,6.374304,1.025504,1.7355057,1.4984765,10.824463,14.696302,2.8265686,3.5744736,3.0020185,3.1184707,2.3518014,2.95125,2.8904846,3.0877187,2.6207848,2.7590485,16.784643,58.85636,50.142593,1460.248,7.3599176,71.461296,85.71437,17.141941,5.4141064,62.612556,1.2156799,614.8395,426.16718,525.4381,0.9802423,16.731833,
P330119,"poly[3,3'-ethylidenebis(N-vinylpyrrolidone)]",CC(C1CCN(C=C)C1=O)C1CCN(C(*)C*)C1=O,CC(C1CCN(C=C)C1=O)C1CCN(C=C)C1=O,,4.877374,4.6578865,4.002353,100.708496,6.231889,1.1721259,1.8131042,1.5627506,26.528147,28.793623,3.225566,3.9610767,3.4763196,3.6359901,2.489398,3.3926854,3.3158698,3.597059,2.9247105,3.1294034,19.972029,51.358936,47.60889,1333.9524,3.3320603,25.178732,35.214455,6.9480753,2.307651,28.904957,1.3641168,575.9079,382.66626,492.68774,1.057217,20.001825,
P330120,poly(4-cyanophenyl 4-{[11-(vinyloxy)undecyl]oxy}benzoate),*CC(*)OCCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N,C=COCCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N,,4.4118013,3.994164,3.65582,98.51287,6.165795,1.4550946,1.8121045,1.5611595,35.27434,37.200016,3.270013,4.0015354,3.565047,3.7284646,2.474768,3.470072,3.3719249,3.690948,2.9340808,3.1555407,62.829094,46.833416,42.52133,1225.8182,1.2225718,7.469097,13.378916,2.4657202,0.9362527,14.687132,1.4170754,606.7415,283.34552,371.9357,1.1638695,25.19812,
P330121,poly(4-ethoxyphenyl 4-{[11-(vinyloxy)undecyl]oxy}benzoate),CCOc1ccc(OC(=O)c2ccc(OCCCCCCCCCCCOC(*)C*)cc2)cc1,CCOc1ccc(OC(=O)c2ccc(OCCCCCCCCCCCOC=C)cc2)cc1,,4.5876565,4.2298126,3.8171046,90.75925,6.0072227,1.1321417,1.7535644,1.5261817,33.376274,34.690723,3.1645458,3.7278113,3.4136271,3.5289657,2.4206934,3.3392708,3.2562916,3.5020733,2.8475356,3.0581918,86.975494,46.51466,43.58411,1177.0466,0.68069315,3.980816,9.223728,1.411797,0.57538843,10.354277,1.4619973,618.9115,284.34546,388.64423,1.133484,22.440022,
P330122,"poly(1-adamantyl hexa-2,4-dienoate)",CC(*)C(C=C*)C(=O)OC12CC3CC(CC(C3)C1)C2,CC=CC=CC(=O)OC12CC3CC(CC(C3)C1)C2,,5.3420143,5.242255,4.0967903,94.41608,6.615649,1.0801969,1.7663234,1.5223066,14.57777,18.888205,2.8494043,3.675857,3.0323086,3.1833153,2.3638978,2.9719157,2.9064417,3.141091,2.6374922,2.7792215,25.465122,45.811176,38.31304,1217.7274,6.168129,52.496628,60.914783,12.808535,4.2272224,45.75947,1.2743,596.4152,411.42975,518.0588,0.9841892,16.695572,
P330124,poly(vinyl triethylacetate),CCC(CC)(CC)C(=O)OC(*)C*,CCC(CC)(CC)C(=O)OC=C,,6.0969696,6.1980743,4.3412952,80.062485,6.9112697,0.5267608,1.6767461,1.4750587,20.380516,23.928467,2.7235785,3.492958,2.9084704,3.0074186,2.283002,2.8516939,2.7888942,2.9835405,2.5164037,2.6474218,44.91166,16.415993,17.547615,533.88635,19.048855,184.76746,179.81342,42.138016,13.586293,117.301994,1.3878679,578.38983,307.17795,430.22733,0.9946133,18.369934,
P330125,poly(vinyl tripropylacetate),CCCC(CCC)(CCC)C(=O)OC(*)C*,CCCC(CCC)(CCC)C(=O)OC=C,,5.9344873,5.992305,4.321647,81.521286,6.7908554,0.5935327,1.6942533,1.4876235,18.268185,22.449627,2.7866745,3.5478172,2.9742708,3.0781772,2.3208938,2.9135783,2.8509731,3.0538254,2.5722117,2.7106707,53.243805,12.039642,13.422314,372.77832,18.738575,173.76633,166.65863,39.908627,13.081349,107.765785,1.3956523,576.5334,298.62112,415.51083,0.9719687,17.575838,
P330126,poly(vinyl tributylacetate),CCCCC(CCCC)(CCCC)C(=O)OC(*)C*,CCCCC(CCCC)(CCCC)C(=O)OC=C,,5.8871856,5.923422,4.322827,81.28979,6.7495995,0.60225964,1.6948968,1.4879287,18.35891,23.109062,2.8114624,3.5487947,3.0092225,3.108571,2.3276906,2.945044,2.8789053,3.0868154,2.5873024,2.7324858,65.892624,6.390785,9.040535,208.62537,16.154207,138.53203,131.5417,32.511444,10.984511,86.00235,1.4370861,567.761,284.34286,392.63773,0.96210873,17.111515,
P330127,poly(vinyl 1-adamantyl ether),*CC(*)OC12CC3CC(CC(C3)C1)C2,C=COC12CC3CC(CC(C3)C1)C2,,5.9228277,6.109974,4.4427023,85.209206,6.766427,0.5929121,1.6680728,1.4598242,11.891975,15.208231,2.4881234,3.2369661,2.5863426,2.6702478,2.2482643,2.561493,2.5197413,2.6431336,2.3756378,2.4450943,24.390762,40.685795,38.835007,1163.1155,7.685036,68.2339,80.10605,16.998404,5.479942,60.59652,1.218318,616.77014,412.3554,511.9874,0.9887676,15.741301,
P330128,"poly(1,1-dipropylbutyl vinyl ether)",CCCC(CCC)(CCC)OC(*)C*,CCCC(CCC)(CCC)OC=C,,5.9519453,6.150902,4.476747,76.881325,6.621406,0.44412577,1.6428889,1.4514452,15.959707,21.818655,2.5650022,3.280487,2.705462,2.76267,2.2493465,2.659236,2.6128345,2.748402,2.4091296,2.5049767,41.344395,6.3981094,9.285614,262.0598,25.340792,244.4704,228.84381,55.249535,17.99655,144.5675,1.4615676,561.36334,274.34094,384.1476,0.90554005,15.473024,
P330134,poly[bis(ethylsulfanyl)acetylene],CCSC(*)=C(*)SCC,CCSC#CSCC,,3.829186,3.4953604,3.6729465,129.86061,5.9723253,2.1656234,1.8719146,1.5748973,35.124916,35.402905,3.3233325,4.1243176,3.665963,3.8385217,2.5240598,3.5421782,3.4364157,3.8021996,2.983449,3.203336,34.569332,25.699535,18.046864,510.32983,14.246918,148.04622,144.51666,32.36099,10.168921,92.81775,1.4502047,550.15955,325.55173,419.9336,1.0945867,22.224426,
P330136,"poly(2-vinyl-1,3,5,2,4,6-triazatriborinane)",*CC(*)B1NBNBN1,C=CB1NBNBN1,,4.888763,4.682346,4.123728,96.5849,6.2839456,1.2481353,1.6873941,1.4767612,44.766506,43.60054,2.9427192,3.6945305,3.2329965,3.311688,2.297487,3.1494339,3.0454104,3.3028474,2.643478,2.843928,9.71187,36.520164,46.204704,1267.2266,13.386333,137.3506,128.42007,30.757,9.991307,87.57551,1.4494177,598.57733,318.24194,432.30402,1.3043499,30.53464,
